 MONTH OF JANUARY   CLIMATOLOGICAL AEROSOL GLOBAL DISTRIBUTION                  
  ID/MXRT-1    ID/MXRT-2    ID/MXRT-3    ID/MXRT-4    ID/MXRT-5  PF  TOT-N  NC TYP LAT LON
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90   0   0
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90   5   5
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  10  10
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  15  15
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  20  20
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  25  25
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  30  30
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  35  35
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  40  40
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  45  45
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  50  50
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  55  55
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  60  60
 1 0.4434E-05 7 0.2461E+00 8 0.5438E-03 0 0.0000E+00 2 0.7534E+00 2 5675.00  4 NP   90  65  65
